perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,dataset
0.4079021351942592,-1.936496530499099e-4,0.8811881188118812,ability,rf,logLoss,100,seq_SLURM_gl_rf
0.4077743857600366,-6.590021882729724e-5,0.6633663366336634,absence,rf,logLoss,100,seq_SLURM_gl_rf
0.40768354810597446,2.4937435234850813e-5,0.4356435643564357,absent,rf,logLoss,100,seq_SLURM_gl_rf
0.4079096888130203,-2.0120327181100128e-4,0.9603960396039604,abundance,rf,logLoss,100,seq_SLURM_gl_rf
0.4077501089336613,-4.162339245200597e-5,0.7128712871287128,abundant,rf,logLoss,100,seq_SLURM_gl_rf
0.4076954083974855,1.3077143723783102e-5,0.2871287128712871,access,rf,logLoss,100,seq_SLURM_gl_rf
0.4390571932118998,-0.03134870767069048,0.99009900990099,accession,rf,logLoss,100,seq_SLURM_gl_rf
0.40770553818776223,2.947353447080303e-6,0.801980198019802,accordance,rf,logLoss,100,seq_SLURM_gl_rf
0.4077326714877274,-2.4185946518096024e-5,0.7227722772277227,account,rf,logLoss,100,seq_SLURM_gl_rf
0.4077633556145346,-5.487007332527494e-5,0.8316831683168316,accumulation,rf,logLoss,100,seq_SLURM_gl_rf
0.40771297555715247,-4.490015943159342e-6,1,accurate,rf,logLoss,100,seq_SLURM_gl_rf
0.4077320693619444,-2.3583820735084693e-5,0.6831683168316832,acetate,rf,logLoss,100,seq_SLURM_gl_rf
0.4076221942770192,8.629126419013033e-5,0.3069306930693069,achieved,rf,logLoss,100,seq_SLURM_gl_rf
0.4076568180205365,5.166752067281566e-5,0.3069306930693069,acid,rf,logLoss,100,seq_SLURM_gl_rf
0.40771150487149355,-3.019330284237398e-6,0.6138613861386139,acids,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,acknowledge,rf,logLoss,100,seq_SLURM_gl_rf
0.4081176427233445,-4.0915718213518915e-4,0.900990099009901,acknowledgments,rf,logLoss,100,seq_SLURM_gl_rf
0.4077737605800428,-6.527503883346775e-5,0.9405940594059404,acquired,rf,logLoss,100,seq_SLURM_gl_rf
0.4078291632310984,-1.2067768988904826e-4,0.9207920792079208,acquisition,rf,logLoss,100,seq_SLURM_gl_rf
0.40770651460972784,1.970931481465321e-6,0.9603960396039604,action,rf,logLoss,100,seq_SLURM_gl_rf
0.40783833385796914,-1.2984831675982855e-4,0.8415841584158416,activated,rf,logLoss,100,seq_SLURM_gl_rf
0.4077010168472891,7.468693920209546e-6,0.6732673267326733,activation,rf,logLoss,100,seq_SLURM_gl_rf
0.40765207324166286,5.6412299546448885e-5,0.33663366336633666,active,rf,logLoss,100,seq_SLURM_gl_rf
0.4077478289802094,-3.934343900008352e-5,0.7128712871287128,activities,rf,logLoss,100,seq_SLURM_gl_rf
0.4077113245721839,-2.8390309746439968e-6,0.5148514851485149,activity,rf,logLoss,100,seq_SLURM_gl_rf
0.4076707763064367,3.770923477258714e-5,0.33663366336633666,acts,rf,logLoss,100,seq_SLURM_gl_rf
0.4078486282948345,-1.4014275362517203e-4,0.9207920792079208,acute,rf,logLoss,100,seq_SLURM_gl_rf
0.4077052586717849,3.2268694243886564e-6,0.6336633663366337,adaptation,rf,logLoss,100,seq_SLURM_gl_rf
0.40771573836545905,-7.2528242497371664e-6,0.900990099009901,adapted,rf,logLoss,100,seq_SLURM_gl_rf
0.4077315203884261,-2.3034847216774068e-5,0.594059405940594,added,rf,logLoss,100,seq_SLURM_gl_rf
0.407701084707794,7.40083341532749e-6,0.7821782178217822,adding,rf,logLoss,100,seq_SLURM_gl_rf
0.4075515983837577,1.5688715745160176e-4,0.1485148514851485,addition,rf,logLoss,100,seq_SLURM_gl_rf
0.40771615298766273,-7.66744645341877e-6,0.5445544554455446,additional,rf,logLoss,100,seq_SLURM_gl_rf
0.40775576016196,-4.7274620750714647e-5,0.8316831683168316,additionally,rf,logLoss,100,seq_SLURM_gl_rf
0.407626416533454,8.206900775531434e-5,0.07920792079207921,address,rf,logLoss,100,seq_SLURM_gl_rf
0.4076858722289291,2.2613312280150843e-5,0.21782178217821785,adjacent,rf,logLoss,100,seq_SLURM_gl_rf
0.4076973683196938,1.1117221515533073e-5,0.693069306930693,adjusted,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,administered,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,administration,rf,logLoss,100,seq_SLURM_gl_rf
0.4077110969184604,-2.6113772511049405e-6,0.9504950495049505,advantage,rf,logLoss,100,seq_SLURM_gl_rf
0.408049070237847,-3.405846966376691e-4,0.9405940594059404,affect,rf,logLoss,100,seq_SLURM_gl_rf
0.40771270371624263,-4.218175033321447e-6,1,affected,rf,logLoss,100,seq_SLURM_gl_rf
0.407536740937928,1.717446032812875e-4,0.04950495049504951,affecting,rf,logLoss,100,seq_SLURM_gl_rf
0.4077134124697855,-4.9269285761766035e-6,0.5148514851485149,affects,rf,logLoss,100,seq_SLURM_gl_rf
0.4078963264999349,-1.8784095872553808e-4,0.9801980198019802,affinity,rf,logLoss,100,seq_SLURM_gl_rf
0.4077816973152839,-7.321177407459967e-5,0.8613861386138614,agar,rf,logLoss,100,seq_SLURM_gl_rf
0.40794339486763087,-2.349093264215618e-4,0.9603960396039604,agarose,rf,logLoss,100,seq_SLURM_gl_rf
0.4077087050316667,-2.1949045736491257e-7,0.6831683168316832,agent,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,agents,rf,logLoss,100,seq_SLURM_gl_rf
0.4076516259773604,5.685956384887669e-5,0.26732673267326734,agreement,rf,logLoss,100,seq_SLURM_gl_rf
0.4076271448035254,8.134073768389927e-5,0.0594059405940594,albumin,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,aldrich,rf,logLoss,100,seq_SLURM_gl_rf
0.4077216976675864,-1.3212126377060152e-5,0.6138613861386139,algorithm,rf,logLoss,100,seq_SLURM_gl_rf
0.4084617893193371,-7.533037781277674e-4,0.8217821782178217,aligned,rf,logLoss,100,seq_SLURM_gl_rf
0.40866221733160363,-9.537317903943188e-4,0.7326732673267327,alignment,rf,logLoss,100,seq_SLURM_gl_rf
0.4077070491304212,1.4364107880915356e-6,0.9504950495049505,aliquots,rf,logLoss,100,seq_SLURM_gl_rf
0.4077550041954974,-4.6518654288063566e-5,0.9801980198019802,allowed,rf,logLoss,100,seq_SLURM_gl_rf
0.408958814355283,-0.00125032881407366,0.99009900990099,allowing,rf,logLoss,100,seq_SLURM_gl_rf
0.40771275626393655,-4.2707227272398285e-6,0.594059405940594,alpha,rf,logLoss,100,seq_SLURM_gl_rf
0.40768147251181824,2.7013029391065313e-5,0.21782178217821785,alter,rf,logLoss,100,seq_SLURM_gl_rf
0.40779857400371,-9.008846250069258e-5,1,altered,rf,logLoss,100,seq_SLURM_gl_rf
0.4077451448947622,-3.665935355295913e-5,0.9306930693069309,alternative,rf,logLoss,100,seq_SLURM_gl_rf
0.407766884659663,-5.839911845367807e-5,0.8910891089108911,alternatively,rf,logLoss,100,seq_SLURM_gl_rf
0.4077084855412093,0,1,american,rf,logLoss,100,seq_SLURM_gl_rf
0.407826832737306,-1.1834719609665756e-4,0.9405940594059404,amino,rf,logLoss,100,seq_SLURM_gl_rf
0.40755919445796823,1.4929108324107654e-4,0.32673267326732675,amount,rf,logLoss,100,seq_SLURM_gl_rf
0.40780460643892447,-9.61208977151573e-5,0.8118811881188119,amounts,rf,logLoss,100,seq_SLURM_gl_rf
0.40778547197207193,-7.698643086262447e-5,0.8118811881188119,ampicillin,rf,logLoss,100,seq_SLURM_gl_rf
