perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,dataset
0.5547591581286841,6.048579628936679e-5,0.31683168316831684,0.5546073652446386,0.5548695741053046,ability,glmnet,logLoss,100,data_gl_lambda
0.5548826128950384,-6.296897006485835e-5,0.6732673267326733,0.5545524062447718,0.5551023651600313,absence,glmnet,logLoss,100,data_gl_lambda
0.5548143803273253,5.263597648186291e-6,0.45544554455445546,0.5547556005153818,0.5548818600014369,absent,glmnet,logLoss,100,data_gl_lambda
0.5548020657930548,1.7578131918716267e-5,0.27722772277227725,0.5547126077817113,0.5548901033616174,absolute,glmnet,logLoss,100,data_gl_lambda
0.5551220938965392,-3.024499715656992e-4,0.9405940594059404,0.5547518289208333,0.5555741026256173,abundance,glmnet,logLoss,100,data_gl_lambda
0.5548298311191665,-1.0187194192989857e-5,0.8613861386138614,0.554816226203857,0.5548473549963092,abundances,glmnet,logLoss,100,data_gl_lambda
0.5550148301597624,-1.9518623478886887e-4,0.7821782178217822,0.5546356545903687,0.555459281938209,abundant,glmnet,logLoss,100,data_gl_lambda
0.5548422847816714,-2.2640856697897505e-5,0.801980198019802,0.554789023454262,0.5548943605956889,access,glmnet,logLoss,100,data_gl_lambda
0.5551531876698139,-3.335437448404033e-4,0.8316831683168316,0.5545656096274507,0.5557872827121965,accession,glmnet,logLoss,100,data_gl_lambda
0.5548408533239394,-2.1209398965882365e-5,0.8712871287128713,0.5548060712983075,0.5548593520101094,accordance,glmnet,logLoss,100,data_gl_lambda
0.5554004787803184,-5.808348553448806e-4,0.9702970297029704,0.5548034045477308,0.5558340445965262,account,glmnet,logLoss,100,data_gl_lambda
0.555029555688279,-2.0991176330553696e-4,0.8316831683168316,0.5547521196741667,0.5552060289517189,accumulation,glmnet,logLoss,100,data_gl_lambda
0.5548807287737725,-6.108484879896459e-5,0.7722772277227723,0.5548062885612994,0.5549983656782287,acetate,glmnet,logLoss,100,data_gl_lambda
0.5548294837613363,-9.839836362823816e-6,0.6237623762376238,0.5547693446187328,0.5548724247073349,achieved,glmnet,logLoss,100,data_gl_lambda
0.5548037393826082,1.5904542365330343e-5,0.26732673267326734,0.5547762717804295,0.5548416770344088,acid,glmnet,logLoss,100,data_gl_lambda
0.5548192360291074,4.078958660835852e-7,0.38613861386138615,0.5548176716983074,0.5548210698558556,acids,glmnet,logLoss,100,data_gl_lambda
0.554805955503502,1.368842147153604e-5,0.39603960396039606,0.5547230134691387,0.5549002916390229,acknowledge,glmnet,logLoss,100,data_gl_lambda
0.5549114648234815,-9.182089850801044e-5,0.6039603960396039,0.554523221590195,0.5554075537921934,acknowledgments,glmnet,logLoss,100,data_gl_lambda
0.5547757361221386,4.390780283491935e-5,0.25742574257425743,0.5546131107616009,0.5550703233472646,acquired,glmnet,logLoss,100,data_gl_lambda
0.5548316230065344,-1.197908156091998e-5,0.5148514851485149,0.5547714300478369,0.5548982000212376,acquisition,glmnet,logLoss,100,data_gl_lambda
0.5548196262991074,1.7625866099990617e-8,0.31683168316831684,0.5548195493266352,0.554819741451445,action,glmnet,logLoss,100,data_gl_lambda
0.5547844393592626,3.5204565710933444e-5,0.06930693069306931,0.5547645328508359,0.5548209428191121,activated,glmnet,logLoss,100,data_gl_lambda
0.5551766975104152,-3.570535854416912e-4,0.9702970297029704,0.554721087169123,0.5553835961065576,activation,glmnet,logLoss,100,data_gl_lambda
0.5550400067028036,-2.203627778301076e-4,0.9702970297029704,0.554777276515979,0.5552215634603228,active,glmnet,logLoss,100,data_gl_lambda
0.5548421022170039,-2.245829203040284e-5,0.36633663366336633,0.5547352982065133,0.5550276355678355,activities,glmnet,logLoss,100,data_gl_lambda
0.5547997634835374,1.988044143608203e-5,0.31683168316831684,0.5547083096952209,0.5548540192285447,activity,glmnet,logLoss,100,data_gl_lambda
0.5548538852077629,-3.4241282789393424e-5,0.5247524752475248,0.5546475876290194,0.5551664465460502,acts,glmnet,logLoss,100,data_gl_lambda
0.5549541689121914,-1.3452498721788775e-4,0.99009900990099,0.5548258685125399,0.5551158847692409,acute,glmnet,logLoss,100,data_gl_lambda
0.5548042217779104,1.54221470630711e-5,0.099009900990099,0.5547687057914543,0.5548205218569114,adaptation,glmnet,logLoss,100,data_gl_lambda
0.55498578982226,-1.6614589728647378e-4,0.7326732673267327,0.5542094732190481,0.5553986218003335,adapted,glmnet,logLoss,100,data_gl_lambda
0.5546206844271441,1.989594978294429e-4,0.297029702970297,0.5542464237839002,0.5553016851799096,adaptive,glmnet,logLoss,100,data_gl_lambda
0.5544935966207393,3.260473042342449e-4,0.16831683168316833,0.5540294732736776,0.555294856619261,added,glmnet,logLoss,100,data_gl_lambda
0.5549597385627669,-1.400946377934087e-4,0.9603960396039604,0.5547932323146294,0.5550401794159504,adding,glmnet,logLoss,100,data_gl_lambda
0.5555501771050959,-7.305331801223947e-4,0.99009900990099,0.5548197401932893,0.55590730921338,addition,glmnet,logLoss,100,data_gl_lambda
0.5548934228640053,-7.377893903182109e-5,0.7029702970297029,0.5547168464792908,0.555107348354249,additional,glmnet,logLoss,100,data_gl_lambda
0.5548429440871422,-2.3300162168671257e-5,0.6039603960396039,0.5547272243415962,0.5549869990378865,additionally,glmnet,logLoss,100,data_gl_lambda
0.5547995806937235,2.006323125003373e-5,0.04950495049504951,0.5547830207683219,0.554820273011706,adjacent,glmnet,logLoss,100,data_gl_lambda
0.5548033746145615,1.6269310411987092e-5,0.25742574257425743,0.5547472495320923,0.5548471954621423,adjusted,glmnet,logLoss,100,data_gl_lambda
0.5548093131671131,1.0330757860388395e-5,0.0396039603960396,0.554797772333505,0.5548184761992112,advantage,glmnet,logLoss,100,data_gl_lambda
0.5549225763234518,-1.0293239847825042e-4,0.99009900990099,0.5548211257963855,0.554978100441296,affect,glmnet,logLoss,100,data_gl_lambda
0.5549113240744884,-9.168014951488336e-5,0.900990099009901,0.5547349793613651,0.5550010810931432,affected,glmnet,logLoss,100,data_gl_lambda
0.5548146360294346,5.007895538922114e-6,0.2871287128712871,0.5547941618411669,0.554854440514458,affecting,glmnet,logLoss,100,data_gl_lambda
0.5548608406837667,-4.119675879321605e-5,0.693069306930693,0.5548088237251633,0.5549608671221558,affinity,glmnet,logLoss,100,data_gl_lambda
0.5549264021057668,-1.0675818079330934e-4,0.8217821782178217,0.5547403346934549,0.5551951036696431,agar,glmnet,logLoss,100,data_gl_lambda
0.5549723661013596,-1.5272217638606644e-4,0.7425742574257426,0.5529183992317948,0.5558260991793909,agarose,glmnet,logLoss,100,data_gl_lambda
0.5544570786787456,3.625652462279083e-4,0.27722772277227725,0.5534554031007604,0.5549687361987544,agent,glmnet,logLoss,100,data_gl_lambda
0.5547432749753548,7.636894961871032e-5,0.099009900990099,0.5545767197351112,0.5548249809942489,agents|demonstrating,glmnet,logLoss,100,data_gl_lambda
0.5546418457073348,1.7779821763874715e-4,0.0891089108910891,0.5544554076329528,0.5549681740097084,agilent,glmnet,logLoss,100,data_gl_lambda
0.554888439706974,-6.879578200047476e-5,0.5742574257425742,0.5547715091689157,0.5551466440826966,agreement,glmnet,logLoss,100,data_gl_lambda
0.5549245410300038,-1.0489710503025496e-4,0.4158415841584158,0.554720626485812,0.5552666851100991,albumin,glmnet,logLoss,100,data_gl_lambda
0.5548394479460668,-1.9804021093250412e-5,0.5742574257425742,0.5548031815828298,0.5548944926888034,aldrich,glmnet,logLoss,100,data_gl_lambda
0.5556406701511737,-8.210262262001722e-4,0.6138613861386139,0.5541986321316366,0.5577066184029471,algorithm,glmnet,logLoss,100,data_gl_lambda
0.5546326951011745,1.869488237989936e-4,0.25742574257425743,0.5543801146206954,0.555049359087715,aligned,glmnet,logLoss,100,data_gl_lambda
0.5548327916134751,-1.3147688501580213e-5,0.48514851485148514,0.5545483187783112,0.5551234900416855,alignment,glmnet,logLoss,100,data_gl_lambda
0.5548239518017632,-4.3078767897331005e-6,0.9603960396039604,0.5548192075564519,0.5548265151262376,alignments|boxes|searches,glmnet,logLoss,100,data_gl_lambda
0.5545974470222921,2.2219690268143744e-4,0.06930693069306931,0.5544636010144823,0.5548249155412949,aliquots,glmnet,logLoss,100,data_gl_lambda
0.5548616085598388,-4.1964634865276906e-5,1,0.5548202555085467,0.5549169399778741,allele,glmnet,logLoss,100,data_gl_lambda
0.5547579437406773,6.170018429618729e-5,0.21782178217821785,0.5545911759751598,0.5548358432208071,alleles,glmnet,logLoss,100,data_gl_lambda
0.5546504939470753,1.6914997789818642e-4,0.1188118811881188,0.5543924871578451,0.5548902241300285,allowed,glmnet,logLoss,100,data_gl_lambda
0.5548411426133416,-2.1498688368093433e-5,0.6039603960396039,0.5546403583160409,0.5550421328907839,allowing,glmnet,logLoss,100,data_gl_lambda
0.5551907857626688,-3.7114183769526576e-4,0.7128712871287128,0.5545827705260694,0.5555168474623754,alpha,glmnet,logLoss,100,data_gl_lambda
0.554849781014567,-3.0137089593429423e-5,0.8514851485148515,0.5547978038911643,0.554898633005527,altered,glmnet,logLoss,100,data_gl_lambda
0.5548224449137067,-2.800988733175913e-6,0.5445544554455446,0.5547810019413014,0.5548585894778832,alternative,glmnet,logLoss,100,data_gl_lambda
